Id,Category
781,6
782,1
783,9
784,1
785,4
786,9
787,0
788,8
789,10
790,0
791,8
792,1
793,9
794,7
795,9
796,9
797,2
798,0
799,2
800,9
801,2
802,4
803,8
804,4
805,3
806,10
807,8
808,3
809,4
810,4
811,9
812,3
813,5
814,5
815,4
816,3
817,8
818,3
819,1
820,10
821,9
822,9
823,3
824,2
825,3
826,4
827,2
828,9
829,0
830,3
831,1
832,8
833,1
834,1
835,9
836,5
837,0
838,9
839,3
840,5
841,4
842,2
843,1
844,5
845,9
846,5
847,10
848,1
849,8
850,9
851,9
852,1
853,1
854,10
855,10
856,10
857,10
858,3
859,2
860,1
861,1
862,5
863,9
864,3
865,4
866,2
867,10
868,8
869,5
870,1
871,4
872,5
873,9
874,9
875,3
876,8
877,2
878,1
879,10
880,5
881,8
882,9
883,6
884,4
885,9
886,0
887,4
888,5
889,4
890,6
891,2
892,5
893,5
894,0
895,2
896,3
897,5
898,4
899,9
900,6
901,10
902,8
903,9
904,5
905,1
906,7
907,5
908,9
909,9
910,10
911,8
912,5
913,2
914,4
915,3
916,5
917,9
918,9
919,8
920,9
921,4
922,8
923,9
924,9
925,2
926,9
927,1
928,4
929,9
930,9
931,5
932,9
933,4
934,9
935,1
936,8
937,2
938,9
939,1
940,9
941,2
942,1
943,10
944,10
945,10
946,7
947,8
948,3
949,8
950,7
951,10
952,6
953,9
954,1
955,9
956,6
957,1
958,0
959,9
960,2
961,5
962,8
963,10
964,9
965,2
966,9
967,5
968,2
969,4
970,10
971,0
972,1
973,5
974,3
975,2
976,2
977,5
978,9
979,5
980,3
981,6
982,5
983,9
984,3
985,9
986,5
987,2
988,10
989,5
990,5
991,6
992,8
993,6
994,1
995,8
996,2
997,2
998,9
999,4
1000,9
1001,1
1002,10
1003,7
1004,5
1005,2
1006,6
1007,2
1008,1
1009,5
1010,5
1011,3
1012,5
1013,5
1014,4
1015,10
1016,9
1017,10
1018,2
1019,9
1020,5
1021,9
1022,5
1023,8
1024,9
1025,2
1026,10
1027,5
1028,2
1029,8
1030,9
1031,4
1032,6
1033,3
1034,1
1035,10
1036,8
1037,4
1038,5
1039,8
1040,9
1041,8
1042,2
1043,9
1044,1
1045,9
1046,9
1047,5
1048,4
1049,9
1050,3
1051,9
1052,9
1053,5
1054,8
1055,5
1056,0
1057,9
1058,5
1059,9
1060,10
1061,10
1062,5
1063,5
1064,9
1065,5
1066,8
1067,10
1068,9
1069,9
1070,4
1071,6
1072,1
1073,9
1074,10
1075,2
1076,5
1077,5
1078,2
1079,3
1080,2
1081,5
1082,6
1083,9
1084,9
1085,3
1086,7
1087,5
1088,1
1089,1
1090,1
1091,10
1092,1
1093,5
1094,5
1095,1
1096,3
1097,2
1098,1
1099,6
1100,1
1101,1
1102,5
1103,4
1104,6
1105,9
1106,9
1107,10
1108,1
1109,9
1110,3
1111,9
1112,2
1113,5
1114,3
1115,3
1116,9
1117,5
1118,5
1119,5
1120,6
1121,9
1122,7
1123,3
1124,1
1125,1
1126,6
1127,1
1128,2
1129,4
1130,3
1131,10
1132,2
1133,3
1134,4
1135,8
1136,5
1137,9
1138,1
1139,3
1140,9
1141,9
1142,9
1143,2
1144,9
1145,10
1146,1
1147,10
1148,5
1149,10
1150,4
1151,1
1152,1
1153,0
1154,9
1155,9
1156,5
1157,5
1158,2
1159,1
1160,9
1161,8
1162,9
1163,9
1164,0
1165,9
1166,2
1167,5
1168,0
1169,9
1170,4
1171,1
1172,9
1173,2
1174,8
1175,5
1176,10
1177,1
1178,1
1179,3
1180,3
1181,6
1182,1
1183,9
1184,1
1185,6
1186,2
1187,5
1188,5
1189,9
1190,7
1191,8
1192,8
1193,6
1194,10
1195,3
1196,9
1197,5
1198,5
1199,9
1200,2
1201,0
1202,1
1203,3
1204,2
1205,5
1206,8
1207,9
1208,9
1209,3
1210,9
1211,0
1212,5
1213,10
1214,2
1215,2
1216,8
1217,10
1218,0
1219,9
1220,10
1221,5
1222,5
1223,1
1224,4
1225,6
1226,5
1227,6
1228,10
1229,9
1230,5
1231,1
1232,10
1233,5
1234,5
1235,8
1236,2
1237,0
1238,9
1239,9
1240,2
1241,2
1242,5
1243,9
1244,9
1245,8
1246,4
1247,5
1248,3
1249,5
1250,8
1251,2
1252,10
1253,5
1254,5
1255,8
1256,4
1257,10
1258,5
1259,1
1260,1
1261,2
1262,5
1263,4
1264,4
1265,9
1266,5
1267,10
1268,3
1269,8
1270,2
1271,2
1272,2
1273,0
1274,1
1275,1
1276,5
1277,10
1278,3
1279,9
1280,1
1281,1
1282,1
1283,5
1284,2
1285,9
1286,8
1287,9
1288,10
1289,3
1290,8
1291,8
1292,6
1293,5
1294,4
1295,5
1296,1
1297,4
1298,9
1299,3
1300,9
1301,2
1302,5
1303,1
1304,2
1305,9
1306,2
1307,9
1308,2
1309,5
1310,3
1311,3
1312,3
1313,9
1314,4
1315,4
1316,4
1317,5
1318,5
1319,10
1320,5
1321,6
1322,1
1323,9
1324,4
1325,2
1326,5
1327,4
1328,4
1329,1
1330,10
1331,9
1332,3
1333,1
1334,5
1335,4
1336,3
1337,8
1338,2
1339,2
1340,2
1341,8
1342,4
1343,8
1344,9
1345,7
1346,4
1347,7
1348,2
1349,6
1350,5
1351,5
1352,1
1353,3
1354,8
1355,6
1356,5
1357,6
1358,1
1359,9
1360,0
1361,9
1362,5
1363,2
1364,10
1365,10
1366,9
1367,2
1368,5
1369,9
1370,8
1371,9
1372,4
1373,2
1374,9
1375,4
1376,3
1377,8
1378,9
1379,1
1380,4
1381,3
1382,4
1383,3
1384,5
1385,4
1386,1
1387,8
1388,9
1389,1
1390,10
1391,5
1392,2
1393,5
1394,2
1395,2
1396,10
1397,2
1398,8
1399,9
1400,2
1401,9
1402,9
1403,8
1404,9
1405,4
1406,3
1407,5
1408,5
1409,2
1410,5
1411,4
1412,6
1413,8
1414,8
1415,2
1416,8
1417,3
1418,1
1419,0
1420,10
1421,0
1422,5
1423,1
1424,10
1425,1
1426,0
1427,0
1428,5
1429,1
1430,2
1431,7
1432,8
1433,3
1434,8
1435,3
1436,5
1437,8
1438,5
1439,5
1440,9
1441,3
1442,2
1443,8
1444,9
1445,1
1446,8
1447,10
1448,9
1449,0
1450,3
1451,4
1452,1
1453,9
1454,3
1455,1
1456,9
1457,4
1458,4
1459,0
1460,3
1461,5
1462,2
1463,5
1464,9
1465,5
1466,9
1467,9
1468,1
1469,2
1470,2
1471,1
1472,2
1473,1
1474,0
1475,4
1476,9
1477,4
1478,9
1479,6
1480,9
1481,5
1482,9
1483,9
1484,1
1485,5
1486,4
1487,3
1488,0
1489,6
1490,2
1491,5
1492,8
1493,5
1494,10
1495,9
1496,9
1497,1
1498,2
1499,10
1500,10
1501,6
1502,8
1503,9
1504,9
1505,9
1506,9
1507,7
1508,8
1509,1
1510,3
1511,10
1512,9
1513,0
1514,5
1515,9
1516,10
1517,5
1518,5
1519,2
1520,2
1521,5
1522,3
1523,2
1524,4
1525,5
1526,5
1527,4
1528,1
1529,4
1530,10
1531,8
1532,3
1533,4
1534,0
1535,1
1536,3
1537,5
1538,2
1539,9
1540,9
1541,6
1542,4
1543,6
1544,6
1545,9
1546,9
1547,1
1548,10
1549,5
1550,2
1551,8
1552,6
1553,10
1554,5
1555,4
1556,2
1557,5
1558,3
1559,9
1560,0
1561,3
1562,5
1563,9
1564,7
1565,6
1566,9
1567,1
1568,9
1569,5
1570,3
1571,8
1572,10
1573,9
1574,10
1575,4
1576,2
1577,2
1578,1
1579,7
1580,9
1581,5
1582,8
1583,9
1584,8
1585,0
1586,4
1587,5
1588,9
1589,0
1590,2
1591,10
1592,9
1593,10
1594,8
1595,9
1596,10
1597,7
1598,2
1599,10
1600,9
1601,9
1602,2
1603,9
1604,8
1605,8
1606,3
1607,1
1608,3
1609,3
1610,9
1611,0
1612,9
1613,9
1614,6
1615,6
1616,6
1617,2
1618,1
1619,1
1620,8
1621,2
1622,2
1623,5
1624,2
1625,9
1626,9
1627,8
1628,9
1629,1
1630,5
1631,1
1632,5
1633,9
1634,9
1635,3
1636,4
1637,8
1638,5
1639,1
1640,1
1641,1
1642,5
1643,1
1644,9
1645,2
1646,2
1647,5
1648,1
1649,9
1650,4
1651,8
1652,5
1653,3
1654,9
1655,3
1656,1
1657,10
1658,5
1659,1
1660,1
1661,9
1662,1
1663,5
1664,5
1665,6
1666,8
1667,8
1668,1
1669,4
1670,4
1671,9
1672,6
1673,8
1674,9
1675,4
1676,5
1677,4
1678,5
1679,3
1680,3
1681,5
1682,4
1683,3
1684,5
1685,5
1686,9
1687,3
1688,9
1689,10
1690,2
1691,2
1692,5
1693,9
1694,5
1695,9
1696,8
1697,2
1698,9
1699,5
1700,4
1701,9
1702,5
1703,1
1704,0
1705,8
1706,5
1707,10
1708,3
1709,6
1710,3
1711,10
1712,5
1713,4
1714,4
1715,2
1716,5
1717,5
1718,9
1719,5
1720,8
1721,2
1722,4
1723,0
1724,1
1725,1
1726,4
1727,10
1728,1
1729,5
1730,5
1731,9
1732,9
1733,5
1734,6
1735,6
1736,1
1737,6
1738,0
1739,8
1740,9
1741,0
1742,9
1743,9
1744,3
1745,0
1746,8
1747,4
1748,9
1749,9
1750,3
1751,4
1752,3
1753,3
1754,3
1755,5
1756,3
1757,9
1758,5
1759,9
1760,9
1761,4
1762,9
1763,6
1764,1
1765,9
1766,2
1767,5
1768,5
1769,8
1770,5
1771,5
1772,3
1773,5
1774,4
1775,8
1776,10
1777,9
1778,1
1779,5
1780,4
1781,8
1782,2
1783,8
1784,9
1785,2
1786,9
1787,10
1788,1
1789,9
1790,8
1791,1
1792,9
1793,4
1794,9
1795,1
1796,5
1797,5
1798,2
1799,9
1800,1
1801,4
1802,5
1803,5
1804,6
1805,4
1806,9
1807,5
1808,9
1809,4
1810,9
1811,4
1812,5
1813,2
1814,10
1815,9
1816,5
1817,9
1818,9
1819,3
1820,9
1821,10
1822,9
1823,9
1824,9
1825,2
1826,1
1827,9
1828,9
1829,5
1830,2
1831,9
1832,8
1833,2
1834,5
1835,1
1836,3
1837,9
1838,6
1839,8
1840,9
1841,8
1842,1
1843,10
1844,9
1845,5
1846,2
1847,9
1848,1
1849,8
1850,2
1851,5
1852,3
1853,4
1854,7
1855,1
1856,6
1857,4
1858,1
1859,6
1860,5
1861,2
1862,3
1863,5
1864,8
1865,1
1866,2
1867,5
1868,1
1869,0
1870,1
1871,5
1872,0
1873,10
1874,5
1875,3
1876,8
1877,10
1878,5
1879,6
1880,3
1881,8
1882,5
1883,9
1884,4
1885,3
1886,9
1887,8
1888,5
1889,9
1890,4
1891,2
1892,9
1893,2
1894,3
1895,0
1896,3
1897,5
1898,5
1899,5
1900,0
1901,9
1902,5
1903,5
1904,8
1905,1
1906,0
1907,5
1908,1
1909,8
1910,10
1911,3
1912,3
1913,9
1914,9
1915,9
1916,3
1917,1
1918,8
1919,3
1920,1
1921,10
1922,10
1923,0
1924,1
1925,5
1926,5
1927,3
1928,8
1929,3
1930,5
1931,8
1932,3
1933,1
1934,5
1935,8
1936,10
1937,0
1938,5
1939,4
1940,6
1941,3
1942,9
1943,9
1944,3
1945,9
1946,8
1947,3
1948,10
1949,5
1950,1
1951,5
1952,10
1953,6
1954,8
1955,2
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,1
1963,3
1964,9
1965,10
1966,5
1967,9
1968,6
1969,5
1970,7
1971,5
1972,3
1973,4
1974,5
1975,2
1976,9
1977,10
1978,9
1979,4
1980,2
1981,7
1982,3
1983,1
1984,1
1985,8
1986,9
1987,5
1988,3
1989,8
1990,1
1991,4
1992,5
1993,9
1994,5
1995,3
1996,3
1997,5
1998,5
1999,6
2000,5
2001,5
2002,5
2003,2
2004,4
2005,6
2006,3
2007,9
2008,4
2009,3
2010,1
2011,1
2012,1
2013,6
2014,6
2015,10
2016,7
2017,1
2018,9
2019,1
2020,6
2021,0
2022,9
2023,9
2024,0
2025,9
2026,4
2027,3
2028,4
2029,6
2030,1
2031,1
2032,3
2033,4
2034,0
2035,1
2036,5
2037,6
2038,5
2039,3
2040,3
2041,9
2042,5
2043,6
2044,0
2045,5
2046,8
2047,9
2048,2
2049,9
2050,2
2051,3
2052,7
2053,2
2054,7
2055,0
2056,4
2057,9
2058,2
2059,9
2060,4
2061,2
2062,10
2063,1
2064,10
2065,9
2066,2
2067,9
2068,5
2069,3
2070,1
2071,9
2072,1
2073,9
2074,0
2075,5
2076,8
2077,9
2078,4
2079,0
2080,1
2081,9
2082,9
2083,2
2084,8
2085,5
2086,9
2087,2
2088,9
2089,2
2090,9
2091,1
2092,3
2093,9
2094,5
2095,8
2096,8
2097,5
2098,7
2099,10
2100,1
2101,5
2102,3
2103,9
2104,2
2105,8
2106,5
2107,5
2108,3
2109,5
2110,5
2111,1
2112,9
2113,9
2114,1
2115,8
2116,6
2117,5
2118,10
2119,2
2120,9
2121,4
2122,9
2123,10
2124,5
2125,5
2126,5
2127,4
2128,6
2129,5
2130,6
2131,9
2132,9
2133,10
2134,3
2135,5
2136,9
2137,6
2138,9
2139,2
2140,2
2141,2
2142,4
2143,1
2144,6
2145,4
2146,4
2147,1
2148,4
2149,8
2150,1
2151,9
2152,1
2153,6
2154,4
2155,0
2156,8
2157,1
2158,5
2159,5
2160,0
2161,0
2162,3
2163,9
2164,10
2165,1
2166,1
2167,10
2168,2
2169,4
2170,5
2171,7
2172,9
2173,9
2174,2
2175,3
2176,5
2177,6
2178,6
2179,9
2180,1
2181,5
2182,9
2183,5
2184,9
2185,9
2186,7
2187,3
2188,4
2189,4
2190,9
2191,9
2192,5
2193,8
2194,1
2195,2
2196,9
2197,9
2198,4
2199,5
2200,4
2201,2
2202,10
2203,5
2204,1
2205,9
2206,5
2207,5
2208,2
2209,2
2210,2
2211,10
2212,5
2213,4
2214,2
2215,4
2216,4
2217,4
2218,9
2219,9
2220,5
2221,9
2222,6
2223,1
2224,2
2225,1
2226,2
2227,9
2228,3
2229,9
2230,0
2231,9
2232,1
2233,8
2234,6
2235,6
2236,10
2237,2
2238,9
2239,7
2240,4
2241,1
2242,6
2243,1
2244,9
2245,9
2246,9
2247,9
2248,2
2249,10
2250,0
2251,9
2252,0
2253,9
2254,2
2255,10
2256,1
2257,4
2258,1
2259,8
2260,4
2261,5
2262,3
2263,5
2264,10
2265,1
2266,8
2267,7
2268,1
2269,1
2270,8
2271,9
2272,10
2273,9
2274,8
2275,3
2276,1
2277,8
2278,2
2279,4
2280,5
2281,9
2282,2
2283,3
2284,9
2285,2
2286,1
2287,5
2288,9
2289,8
2290,2
2291,0
2292,10
2293,3
2294,0
2295,9
2296,6
2297,5
2298,2
2299,9
2300,4
2301,9
2302,1
2303,6
2304,9
2305,9
2306,9
2307,10
2308,10
2309,2
2310,5
2311,9
2312,5
2313,4
2314,2
2315,1
2316,8
2317,5
2318,9
2319,9
2320,2
2321,5
2322,5
2323,9
2324,9
2325,1
2326,1
2327,5
2328,5
2329,6
2330,8
2331,4
2332,4
2333,6
2334,5
2335,3
2336,9
2337,1
2338,0
2339,10
2340,10
2341,2
2342,10
2343,9
2344,5
2345,1
2346,8
2347,3
2348,5
2349,3
2350,8
2351,0
2352,6
2353,9
2354,4
2355,9
2356,4
2357,8
2358,1
2359,6
2360,9
2361,7
2362,1
2363,2
2364,3
2365,6
2366,5
2367,10
2368,5
2369,3
2370,2
2371,6
2372,5
2373,3
2374,5
2375,2
2376,1
2377,8
2378,4
2379,5
2380,9
2381,5
2382,9
2383,4
2384,3
2385,4
2386,3
2387,1
2388,1
2389,0
2390,4
2391,10
2392,4
2393,5
2394,2
2395,5
2396,6
2397,8
2398,5
2399,6
2400,5
2401,5
2402,9
2403,2
2404,1
2405,10
2406,9
2407,5
2408,6
2409,1
2410,5
2411,5
2412,8
2413,9
2414,8
2415,1
2416,8
2417,9
2418,2
2419,2
2420,5
2421,8
2422,5
2423,5
2424,9
2425,1
2426,10
2427,5
2428,9
2429,6
2430,9
2431,2
2432,8
2433,5
2434,5
2435,1
2436,5
2437,0
2438,9
2439,9
2440,8
2441,9
2442,8
2443,1
2444,4
2445,1
2446,5
2447,8
2448,2
2449,5
2450,3
2451,8
2452,6
2453,8
2454,4
2455,7
2456,1
2457,3
2458,3
2459,9
2460,10
2461,0
2462,3
2463,8
2464,9
2465,3
2466,9
2467,10
2468,1
2469,1
2470,9
2471,6
2472,2
2473,5
2474,8
2475,3
2476,0
2477,1
2478,10
2479,1
2480,4
2481,2
2482,1
2483,2
2484,10
2485,6
2486,10
2487,0
2488,9
2489,6
2490,4
2491,9
2492,3
2493,6
2494,9
2495,5
2496,9
2497,2
2498,4
2499,2
2500,3
2501,8
2502,5
2503,5
2504,5
2505,9
2506,1
2507,8
2508,0
2509,9
2510,10
2511,2
2512,1
2513,9
2514,9
2515,4
2516,4
2517,5
2518,3
2519,9
2520,8
2521,9
2522,8
2523,9
2524,9
2525,1
2526,9
2527,9
2528,5
2529,8
2530,2
2531,9
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,5
2540,5
2541,1
2542,1
2543,1
2544,1
2545,1
2546,4
2547,1
2548,9
2549,10
2550,10
2551,0
2552,2
2553,5
2554,0
2555,9
2556,9
2557,3
2558,10
2559,4
2560,1
2561,9
2562,3
2563,1
2564,9
2565,8
2566,9
2567,5
2568,5
2569,5
2570,9
2571,3
2572,1
2573,5
2574,9
2575,9
2576,5
2577,4
2578,9
2579,2
2580,8
2581,5
2582,1
2583,9
2584,6
2585,5
2586,9
2587,0
2588,3
2589,1
2590,6
2591,4
2592,1
2593,9
2594,1
2595,10
2596,8
2597,9
2598,0
2599,2
2600,10
2601,7
2602,3
2603,9
2604,1
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,2
2612,2
2613,5
2614,5
2615,5
2616,1
2617,2
2618,6
2619,3
2620,5
2621,6
2622,2
2623,9
2624,1
2625,9
2626,9
2627,9
2628,4
2629,2
2630,1
2631,2
2632,8
2633,3
2634,5
2635,6
2636,9
2637,7
2638,6
2639,4
2640,2
2641,5
2642,8
2643,9
2644,10
2645,1
2646,8
2647,1
2648,9
2649,5
2650,4
2651,2
2652,0
2653,1
2654,10
2655,1
2656,2
2657,8
2658,5
2659,1
2660,9
2661,7
2662,5
2663,1
2664,9
2665,5
2666,3
2667,10
2668,9
2669,6
2670,9
2671,2
2672,6
2673,2
2674,2
2675,5
2676,9
2677,7
2678,4
2679,0
2680,5
2681,3
2682,10
2683,8
2684,9
2685,2
2686,7
2687,2
2688,5
2689,2
2690,9
2691,5
2692,1
2693,6
2694,5
2695,9
2696,9
2697,2
2698,4
2699,10
2700,6
2701,10
2702,5
2703,1
2704,10
2705,9
2706,5
2707,9
2708,3
2709,5
2710,9
2711,0
2712,5
2713,9
2714,3
2715,9
2716,5
2717,2
2718,0
2719,9
2720,9
2721,10
2722,5
2723,7
2724,9
2725,9
2726,3
2727,9
2728,5
2729,8
2730,9
2731,4
2732,0
2733,1
2734,9
2735,9
2736,7
2737,10
2738,9
2739,2
2740,4
2741,0
2742,9
2743,5
2744,6
2745,1
2746,8
2747,2
2748,10
2749,5
2750,8
2751,3
2752,8
2753,3
2754,5
2755,0
2756,5
2757,5
2758,9
2759,10
2760,9
2761,1
2762,4
2763,3
2764,4
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,6
2772,5
2773,8
2774,3
2775,4
2776,9
2777,4
2778,1
2779,8
2780,5
2781,1
2782,9
2783,5
2784,8
2785,5
2786,1
2787,9
2788,6
2789,8
2790,9
2791,2
2792,5
2793,8
2794,1
2795,8
2796,5
2797,2
2798,8
2799,9
2800,2
2801,9
2802,9
2803,9
2804,4
2805,10
2806,10
2807,4
2808,5
2809,9
2810,9
2811,2
2812,8
2813,8
2814,2
2815,8
2816,9
2817,9
2818,4
2819,1
2820,5
2821,5
2822,1
2823,5
2824,9
2825,5
2826,6
2827,4
2828,2
2829,8
2830,5
2831,9
2832,0
2833,5
2834,5
2835,9
2836,10
2837,4
2838,5
2839,5
2840,1
2841,6
2842,9
2843,3
2844,9
2845,8
2846,9
2847,1
2848,5
2849,5
2850,1
2851,0
2852,4
2853,9
2854,7
2855,8
2856,10
2857,10
2858,8
2859,4
2860,9
2861,9
2862,3
2863,5
2864,9
2865,5
2866,10
2867,9
2868,6
2869,5
2870,5
2871,8
2872,5
2873,5
2874,9
2875,5
2876,8
2877,9
2878,3
2879,7
2880,1
2881,2
2882,6
2883,8
2884,4
2885,9
2886,3
2887,2
2888,10
2889,9
2890,9
2891,8
2892,8
2893,3
2894,2
2895,9
2896,9
2897,1
2898,9
2899,1
2900,9
2901,6
2902,9
2903,3
2904,2
2905,9
2906,4
2907,10
2908,0
2909,5
2910,9
2911,5
2912,5
2913,1
2914,9
2915,8
2916,2
2917,9
2918,3
2919,9
2920,9
2921,3
2922,5
2923,9
2924,1
2925,8
2926,5
2927,9
2928,4
2929,5
2930,5
2931,0
2932,3
2933,9
2934,9
2935,8
2936,6
2937,5
2938,0
2939,8
2940,1
2941,3
2942,2
2943,1
2944,5
2945,3
2946,9
2947,9
2948,4
2949,10
2950,0
2951,1
2952,0
2953,2
2954,1
2955,0
2956,8
2957,10
2958,3
2959,2
2960,5
2961,4
2962,9
2963,9
2964,2
2965,9
2966,3
2967,4
2968,9
2969,2
2970,10
2971,4
2972,2
2973,4
2974,5
2975,5
2976,5
2977,4
2978,10
2979,5
2980,8
2981,1
2982,2
2983,2
2984,6
2985,9
2986,1
2987,1
2988,7
2989,9
2990,10
2991,5
2992,5
2993,7
2994,9
2995,9
2996,1
