Id,Category
505,6
506,3
507,8
508,10
509,10
510,2
511,6
512,9
513,9
514,9
515,2
516,9
517,9
518,5
519,3
520,2
521,8
522,7
523,1
524,8
525,2
526,9
527,9
528,6
529,5
530,4
531,3
532,4
533,3
534,0
535,10
536,3
537,5
538,0
539,2
540,8
541,2
542,8
543,3
544,9
545,8
546,0
547,5
548,3
549,10
550,2
551,2
552,5
553,2
554,3
555,8
556,3
557,5
558,9
559,5
560,7
561,8
562,5
563,8
564,5
565,4
566,5
567,1
568,8
569,3
570,5
571,5
572,4
573,5
574,8
575,4
576,8
577,3
578,4
579,3
580,8
581,5
582,5
583,9
584,3
585,9
586,8
587,5
588,3
589,5
590,9
591,4
592,4
593,5
594,0
595,9
596,5
597,0
598,4
599,4
600,5
601,10
602,5
603,3
604,4
605,9
606,9
607,5
608,5
609,2
610,5
611,4
612,5
613,8
614,5
615,10
616,8
617,9
618,0
619,2
620,7
621,4
622,4
623,5
624,4
625,0
626,4
627,5
628,1
629,6
630,3
631,3
632,2
633,2
634,5
635,3
636,9
637,1
638,8
639,9
640,10
641,0
642,9
643,8
644,8
645,3
646,4
647,5
648,5
649,3
650,3
651,10
652,8
653,5
654,2
655,8
656,5
657,8
658,2
659,3
660,8
661,6
662,8
663,9
664,9
665,8
666,0
667,2
668,9
669,4
670,0
671,9
672,2
673,4
674,5
675,5
676,3
677,8
678,5
679,2
680,9
681,0
682,5
683,5
684,3
685,9
686,3
687,4
688,10
689,7
690,5
691,9
692,8
693,5
694,5
695,8
696,0
697,8
698,9
699,1
700,9
701,8
702,10
703,0
704,4
705,10
706,8
707,8
708,5
709,9
710,5
711,8
712,6
713,9
714,6
715,2
716,4
717,5
718,4
719,9
720,10
721,6
722,4
723,10
724,9
725,4
726,5
727,3
728,2
729,4
730,8
731,9
732,8
733,9
734,4
735,3
736,3
737,8
738,2
739,7
740,3
741,3
742,8
743,3
744,0
745,2
746,2
747,2
748,6
749,8
750,5
751,2
752,4
753,5
754,5
755,2
756,8
757,10
758,9
759,2
760,2
761,4
762,2
763,8
764,8
765,3
766,8
767,9
768,2
769,10
770,2
771,4
772,2
773,2
774,5
775,9
776,8
777,5
778,8
779,4
780,4
781,8
782,4
783,9
784,5
785,8
786,9
787,0
788,8
789,10
790,0
791,8
792,9
793,9
794,7
795,2
796,9
797,2
798,3
799,3
800,4
801,1
802,4
803,8
804,4
805,4
806,10
807,8
808,10
809,3
810,0
811,9
812,5
813,5
814,5
815,4
816,3
817,2
818,3
819,2
820,8
821,8
822,9
823,10
824,4
825,3
826,4
827,2
828,9
829,0
830,3
831,3
832,8
833,9
834,4
835,9
836,5
837,4
838,2
839,3
840,5
841,10
842,5
843,0
844,8
845,9
846,8
847,5
848,3
849,3
850,8
851,9
852,4
853,3
854,10
855,10
856,10
857,10
858,0
859,5
860,1
861,8
862,0
863,3
864,3
865,4
866,2
867,10
868,8
869,0
870,2
871,9
872,5
873,9
874,9
875,3
876,8
877,2
878,5
879,10
880,5
881,8
882,9
883,5
884,4
885,5
886,5
887,4
888,2
889,4
890,6
891,5
892,5
893,3
894,6
895,2
896,9
897,5
898,4
899,5
900,5
901,10
902,8
903,3
904,5
905,8
906,3
907,5
908,9
909,9
910,10
911,8
912,9
913,2
914,4
915,3
916,5
917,1
918,9
919,4
920,3
921,4
922,8
923,9
924,9
925,2
926,9
927,4
928,4
929,9
930,9
931,5
932,1
933,4
934,0
935,5
936,8
937,2
938,8
939,1
940,9
941,3
942,3
943,10
944,2
945,10
946,3
947,8
948,8
949,8
950,4
951,8
952,9
953,9
954,1
955,2
956,6
957,7
958,5
959,5
960,2
961,3
962,2
963,6
964,8
965,0
966,9
967,5
968,3
969,4
970,2
971,4
972,8
973,5
974,3
975,2
976,7
977,5
978,8
979,0
980,3
981,7
982,0
983,9
984,9
985,1
986,8
987,2
988,10
989,9
990,8
991,0
992,8
993,6
994,3
995,4
996,4
997,8
998,9
999,4
1000,9
1001,5
1002,10
1003,2
1004,9
1005,3
1006,0
1007,2
1008,1
1009,0
1010,5
1011,0
1012,5
1013,8
1014,4
1015,10
1016,4
1017,5
1018,0
1019,9
1020,8
1021,9
1022,5
1023,8
1024,9
1025,2
1026,10
1027,0
1028,10
1029,5
1030,10
1031,4
1032,6
1033,3
1034,8
1035,10
1036,8
1037,5
1038,5
1039,8
1040,9
1041,8
1042,9
1043,9
1044,0
1045,9
1046,9
1047,5
1048,4
1049,9
1050,8
1051,3
1052,9
1053,5
1054,8
1055,5
1056,9
1057,8
1058,3
1059,9
1060,10
1061,10
1062,5
1063,5
1064,9
1065,5
1066,4
1067,4
1068,9
1069,9
1070,9
1071,3
1072,3
1073,9
1074,10
1075,2
1076,5
1077,5
1078,5
1079,5
1080,9
1081,5
1082,0
1083,9
1084,4
1085,3
1086,1
1087,5
1088,1
1089,2
1090,2
1091,4
1092,2
1093,5
1094,8
1095,1
1096,10
1097,8
1098,4
1099,6
1100,9
1101,9
1102,5
1103,4
1104,6
1105,2
1106,9
1107,10
1108,8
1109,9
1110,5
1111,9
1112,2
1113,5
1114,3
1115,3
1116,9
1117,5
1118,5
1119,5
1120,5
1121,9
1122,7
1123,3
1124,8
1125,9
1126,9
1127,3
1128,8
1129,4
1130,8
1131,9
1132,2
1133,8
1134,8
1135,8
1136,0
1137,9
1138,0
1139,0
1140,8
1141,3
1142,5
1143,5
1144,9
1145,4
1146,4
1147,10
1148,5
1149,10
1150,3
1151,2
1152,0
1153,0
1154,2
1155,9
1156,5
1157,5
1158,3
1159,1
1160,9
1161,8
1162,9
1163,9
1164,3
1165,5
1166,0
1167,5
1168,5
1169,5
1170,4
1171,2
1172,9
1173,8
1174,8
1175,8
1176,10
1177,3
1178,4
1179,4
1180,5
1181,6
1182,1
1183,8
1184,1
1185,3
1186,5
1187,4
1188,5
1189,9
1190,7
1191,8
1192,8
1193,5
1194,10
1195,3
1196,9
1197,5
1198,0
1199,4
1200,2
1201,0
1202,8
1203,3
1204,8
1205,5
1206,8
1207,9
1208,9
1209,3
1210,9
1211,8
1212,5
1213,10
1214,5
1215,8
1216,8
1217,10
1218,0
1219,9
1220,10
1221,5
1222,5
1223,1
1224,4
1225,9
1226,8
1227,6
1228,1
1229,9
1230,2
1231,0
1232,10
1233,5
1234,5
1235,8
1236,4
1237,0
1238,9
1239,9
1240,2
1241,5
1242,5
1243,9
1244,9
1245,8
1246,4
1247,5
1248,3
1249,5
1250,8
1251,4
1252,10
1253,5
1254,5
1255,8
1256,4
1257,5
1258,5
1259,1
1260,0
1261,3
1262,4
1263,0
1264,4
1265,9
1266,5
1267,10
1268,10
1269,3
1270,2
1271,1
1272,0
1273,4
1274,0
1275,3
1276,5
1277,0
1278,3
1279,1
1280,2
1281,1
1282,9
1283,5
1284,3
1285,2
1286,1
1287,10
1288,10
1289,8
1290,8
1291,8
1292,5
1293,5
1294,4
1295,4
1296,9
1297,4
1298,9
1299,8
1300,9
1301,8
1302,5
1303,4
1304,0
1305,9
1306,2
1307,9
1308,2
1309,8
1310,5
1311,3
1312,5
1313,1
1314,2
1315,3
1316,0
1317,8
1318,5
1319,10
1320,5
1321,6
1322,3
1323,3
1324,4
1325,4
1326,5
1327,4
1328,4
1329,1
1330,10
1331,4
1332,8
1333,8
1334,5
1335,4
1336,8
1337,8
1338,3
1339,1
1340,5
1341,1
1342,4
1343,8
1344,1
1345,7
1346,4
1347,4
1348,2
1349,4
1350,8
1351,5
1352,8
1353,3
1354,4
1355,3
1356,8
1357,6
1358,1
1359,9
1360,0
1361,9
1362,5
1363,5
1364,10
1365,7
1366,0
1367,9
1368,5
1369,9
1370,8
1371,9
1372,4
1373,2
1374,9
1375,4
1376,10
1377,8
1378,4
1379,8
1380,4
1381,3
1382,4
1383,3
1384,5
1385,4
1386,4
1387,8
1388,9
1389,8
1390,10
1391,5
1392,2
1393,5
1394,8
1395,2
1396,10
1397,8
1398,8
1399,1
1400,2
1401,9
1402,9
1403,5
1404,9
1405,4
1406,8
1407,4
1408,8
1409,2
1410,0
1411,4
1412,3
1413,8
1414,8
1415,4
1416,5
1417,0
1418,8
1419,5
1420,10
1421,4
1422,3
1423,3
1424,10
1425,2
1426,0
1427,0
1428,5
1429,9
1430,9
1431,4
1432,8
1433,5
1434,8
1435,3
1436,5
1437,6
1438,5
1439,5
1440,9
1441,8
1442,1
1443,8
1444,10
1445,8
1446,8
1447,10
1448,0
1449,0
1450,5
1451,4
1452,5
1453,9
1454,3
1455,0
1456,9
1457,4
1458,4
1459,4
1460,1
1461,5
1462,2
1463,2
1464,4
1465,5
1466,2
1467,9
1468,3
1469,9
1470,2
1471,9
1472,5
1473,2
1474,0
1475,4
1476,9
1477,5
1478,8
1479,6
1480,9
1481,5
1482,9
1483,4
1484,3
1485,8
1486,4
1487,3
1488,0
1489,0
1490,2
1491,8
1492,5
1493,5
1494,10
1495,9
1496,9
1497,9
1498,4
1499,10
1500,4
1501,4
1502,8
1503,9
1504,9
1505,9
1506,9
1507,0
1508,8
1509,4
1510,4
1511,10
1512,1
1513,3
1514,5
1515,9
1516,10
1517,5
1518,8
1519,2
1520,5
1521,5
1522,4
1523,2
1524,4
1525,5
1526,5
1527,4
1528,5
1529,4
1530,10
1531,2
1532,4
1533,3
1534,8
1535,4
1536,8
1537,5
1538,9
1539,9
1540,9
1541,6
1542,4
1543,6
1544,6
1545,9
1546,9
1547,10
1548,10
1549,4
1550,0
1551,8
1552,6
1553,1
1554,5
1555,4
1556,5
1557,4
1558,5
1559,9
1560,0
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,3
1568,9
1569,1
1570,5
1571,5
1572,10
1573,8
1574,10
1575,4
1576,2
1577,3
1578,1
1579,7
1580,9
1581,6
1582,8
1583,5
1584,8
1585,0
1586,4
1587,5
1588,5
1589,9
1590,8
1591,10
1592,9
1593,10
1594,8
1595,0
1596,5
1597,7
1598,3
1599,10
1600,2
1601,4
1602,5
1603,1
1604,8
1605,8
1606,3
1607,4
1608,3
1609,9
1610,4
1611,8
1612,9
1613,1
1614,3
1615,4
1616,0
1617,2
1618,0
1619,5
1620,8
1621,0
1622,9
1623,8
1624,10
1625,8
1626,4
1627,2
1628,3
1629,1
1630,5
1631,3
1632,8
1633,3
1634,8
1635,3
1636,3
1637,8
1638,5
1639,1
1640,5
1641,4
1642,5
1643,0
1644,3
1645,2
1646,0
1647,9
1648,9
1649,8
1650,0
1651,8
1652,5
1653,0
1654,9
1655,3
1656,1
1657,4
1658,5
1659,0
1660,0
1661,4
1662,1
1663,5
1664,5
1665,0
1666,8
1667,0
1668,0
1669,4
1670,9
1671,8
1672,7
1673,8
1674,9
1675,10
1676,3
1677,4
1678,5
1679,4
1680,1
1681,5
1682,4
1683,3
1684,5
1685,10
1686,4
1687,2
1688,8
1689,10
1690,8
1691,2
1692,5
1693,9
1694,5
1695,9
1696,8
1697,5
1698,9
1699,5
1700,0
1701,9
1702,8
1703,3
1704,0
1705,8
1706,0
1707,10
1708,3
1709,6
1710,4
1711,10
1712,5
1713,4
1714,4
1715,9
1716,10
1717,5
1718,9
1719,5
1720,3
1721,0
1722,4
1723,4
1724,9
1725,2
1726,4
1727,10
1728,3
1729,3
1730,8
1731,8
1732,9
1733,2
1734,0
1735,5
1736,3
1737,7
1738,3
1739,8
1740,8
1741,0
1742,9
1743,0
1744,3
1745,0
1746,8
1747,4
1748,9
1749,9
1750,0
1751,4
1752,8
1753,3
1754,3
1755,5
1756,3
1757,9
1758,5
1759,1
1760,3
1761,4
1762,9
1763,6
1764,3
1765,9
1766,2
1767,5
1768,5
1769,5
1770,5
1771,5
1772,10
1773,8
1774,4
1775,5
1776,10
1777,9
1778,1
1779,2
1780,3
1781,8
1782,5
1783,9
1784,9
1785,2
1786,9
1787,8
1788,4
1789,9
1790,8
1791,8
1792,9
1793,3
1794,5
1795,9
1796,5
1797,8
1798,5
1799,8
1800,9
1801,0
1802,4
1803,8
1804,6
1805,1
1806,9
1807,5
1808,9
1809,4
1810,9
1811,4
1812,4
1813,9
1814,10
1815,2
1816,5
1817,4
1818,5
1819,7
1820,9
1821,10
1822,9
1823,4
1824,9
1825,3
1826,2
1827,2
1828,9
1829,5
1830,4
1831,2
1832,8
1833,9
1834,6
1835,3
1836,3
1837,9
1838,9
1839,2
1840,4
1841,4
1842,4
1843,5
1844,5
1845,5
1846,2
1847,9
1848,8
1849,9
1850,2
1851,5
1852,4
1853,4
1854,7
1855,1
1856,6
1857,4
1858,1
1859,6
1860,8
1861,2
1862,0
1863,3
1864,8
1865,3
1866,0
1867,9
1868,1
1869,0
1870,1
1871,5
1872,0
1873,10
1874,5
1875,10
1876,8
1877,4
1878,4
1879,6
1880,0
1881,8
1882,5
1883,3
1884,4
1885,3
1886,9
1887,8
1888,5
1889,1
1890,4
1891,9
1892,9
1893,0
1894,4
1895,8
1896,10
1897,5
1898,0
1899,5
1900,8
1901,3
1902,3
1903,5
1904,8
1905,2
1906,4
1907,5
1908,2
1909,0
1910,10
1911,5
1912,3
1913,1
1914,9
1915,9
1916,5
1917,2
1918,8
1919,3
1920,8
1921,8
1922,10
1923,3
1924,4
1925,5
1926,8
1927,3
1928,8
1929,3
1930,5
1931,8
1932,4
1933,2
1934,5
1935,8
1936,10
1937,0
1938,0
1939,3
1940,6
1941,3
1942,4
1943,9
1944,3
1945,9
1946,5
1947,5
1948,10
1949,5
1950,1
1951,5
1952,6
1953,6
1954,8
1955,2
1956,2
1957,3
1958,4
1959,2
1960,9
1961,10
1962,0
1963,9
1964,8
1965,10
1966,5
1967,9
1968,7
1969,5
1970,7
1971,2
1972,5
1973,9
1974,6
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,0
1982,3
1983,1
1984,7
1985,1
1986,4
1987,5
1988,0
1989,8
1990,3
1991,4
1992,10
1993,7
1994,5
1995,5
1996,0
1997,4
1998,2
1999,8
2000,5
2001,5
2002,5
2003,5
2004,4
2005,8
2006,3
2007,2
2008,2
2009,5
2010,1
2011,1
2012,7
2013,0
2014,6
2015,2
2016,7
2017,0
2018,9
2019,8
2020,9
2021,0
2022,4
2023,9
2024,0
2025,5
2026,4
2027,3
2028,4
2029,6
2030,4
2031,8
2032,10
2033,4
2034,0
2035,0
2036,5
2037,6
2038,5
2039,4
2040,8
2041,8
2042,5
2043,6
2044,5
2045,5
2046,5
2047,8
2048,1
2049,9
2050,0
2051,8
2052,3
2053,2
2054,9
2055,4
2056,0
2057,10
2058,2
2059,9
2060,4
2061,5
2062,10
2063,4
2064,10
2065,9
2066,2
2067,9
2068,0
2069,3
2070,3
2071,2
2072,8
2073,8
2074,2
2075,5
2076,8
2077,5
2078,4
2079,8
2080,1
2081,4
2082,9
2083,3
2084,2
2085,5
2086,9
2087,2
2088,7
2089,3
2090,4
2091,3
2092,3
2093,3
2094,5
2095,8
2096,0
2097,5
2098,7
2099,10
2100,4
2101,5
2102,0
2103,2
2104,2
2105,8
2106,5
2107,3
2108,3
2109,5
2110,5
2111,1
2112,0
2113,9
2114,5
2115,8
2116,4
2117,5
2118,8
2119,5
2120,9
2121,0
2122,9
2123,8
2124,5
2125,0
2126,5
2127,4
2128,7
2129,10
2130,6
2131,1
2132,9
2133,10
2134,0
2135,5
2136,8
2137,6
2138,6
2139,3
2140,10
2141,0
2142,4
2143,3
2144,6
2145,4
2146,9
2147,3
2148,4
2149,8
2150,1
2151,9
2152,8
2153,0
2154,4
2155,4
2156,10
2157,3
2158,5
2159,5
2160,0
2161,0
2162,4
2163,8
2164,10
2165,0
2166,2
2167,10
2168,0
2169,4
2170,9
2171,7
2172,9
2173,4
2174,8
2175,3
2176,5
2177,0
2178,1
2179,9
2180,4
2181,8
2182,8
2183,5
2184,9
2185,2
2186,7
2187,3
2188,4
2189,4
2190,10
2191,9
2192,0
2193,2
2194,4
2195,2
2196,9
2197,8
2198,5
2199,5
2200,3
2201,2
2202,4
2203,5
2204,0
2205,9
2206,4
2207,2
2208,8
2209,2
2210,5
2211,10
2212,4
2213,4
2214,2
2215,9
2216,4
2217,5
2218,8
2219,9
2220,2
2221,4
2222,9
2223,1
2224,2
2225,1
2226,2
2227,8
2228,8
2229,9
2230,3
2231,2
2232,3
2233,8
2234,6
2235,6
2236,10
2237,2
2238,3
2239,5
2240,5
2241,1
2242,0
2243,5
2244,9
2245,9
2246,0
2247,2
2248,2
2249,10
2250,8
2251,9
2252,3
2253,6
2254,8
2255,8
2256,1
2257,4
2258,8
2259,8
2260,4
2261,9
2262,4
2263,4
2264,10
2265,4
2266,8
2267,6
2268,5
2269,8
2270,8
2271,9
2272,10
2273,3
2274,8
2275,2
2276,2
2277,8
2278,4
2279,8
2280,5
2281,2
2282,4
2283,3
2284,2
2285,9
2286,8
2287,5
2288,9
2289,8
2290,2
2291,5
2292,10
2293,3
2294,0
2295,8
2296,7
2297,5
2298,2
2299,8
2300,4
2301,9
2302,8
2303,5
2304,9
2305,2
2306,8
2307,5
2308,8
2309,1
2310,5
2311,9
2312,5
2313,4
2314,2
2315,2
2316,8
2317,5
2318,9
2319,9
2320,2
2321,5
2322,5
2323,5
2324,9
2325,8
2326,2
2327,9
2328,5
2329,6
2330,5
2331,3
2332,4
2333,3
2334,4
2335,6
2336,9
2337,9
2338,3
2339,8
2340,10
2341,9
2342,5
2343,9
2344,5
2345,8
2346,8
2347,0
2348,5
2349,3
2350,8
2351,0
2352,6
2353,9
2354,4
2355,3
2356,4
2357,6
2358,5
2359,9
2360,8
2361,7
2362,3
2363,0
2364,3
2365,6
2366,5
2367,4
2368,5
2369,3
2370,2
2371,4
2372,5
2373,8
2374,5
2375,5
2376,2
2377,8
2378,3
2379,5
2380,8
2381,5
2382,7
2383,4
2384,10
2385,4
2386,5
2387,9
2388,3
2389,0
2390,3
2391,8
2392,0
2393,3
2394,5
2395,5
2396,9
2397,8
2398,5
2399,3
2400,2
2401,2
2402,9
2403,2
2404,3
2405,10
2406,9
2407,5
2408,6
2409,9
2410,5
2411,5
2412,8
2413,9
2414,8
2415,8
2416,8
2417,3
2418,0
2419,2
2420,5
2421,5
2422,9
2423,5
2424,9
2425,9
2426,10
2427,4
2428,7
2429,6
2430,5
2431,4
2432,8
2433,5
2434,5
2435,5
2436,5
2437,3
2438,9
2439,9
2440,8
2441,9
2442,8
2443,4
2444,4
2445,1
2446,5
2447,8
2448,4
2449,5
2450,9
2451,8
2452,9
2453,4
2454,4
2455,7
2456,2
2457,0
2458,8
2459,9
2460,10
2461,0
2462,5
2463,8
2464,9
2465,3
2466,9
2467,8
2468,3
2469,1
2470,9
2471,5
2472,4
2473,10
2474,8
2475,3
2476,0
2477,4
2478,5
2479,8
2480,4
2481,5
2482,9
2483,9
2484,10
2485,7
2486,8
2487,3
2488,3
2489,5
2490,4
2491,9
2492,5
2493,5
2494,1
2495,5
2496,9
2497,8
2498,7
2499,2
2500,2
2501,8
2502,5
2503,5
2504,8
2505,9
2506,3
2507,8
2508,3
2509,8
2510,2
2511,2
2512,3
2513,4
2514,9
2515,4
2516,4
2517,5
2518,6
2519,8
2520,8
2521,5
2522,8
2523,4
2524,9
2525,8
2526,9
2527,8
2528,5
2529,8
2530,9
2531,9
2532,9
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,5
2540,5
2541,2
2542,9
2543,2
2544,3
2545,4
2546,4
2547,0
2548,9
2549,10
2550,10
2551,5
2552,8
2553,5
2554,8
2555,5
2556,2
2557,10
2558,10
2559,4
2560,5
2561,8
2562,0
2563,8
2564,9
2565,8
2566,9
2567,5
2568,5
2569,5
2570,2
2571,10
2572,5
2573,5
2574,9
2575,9
2576,5
2577,4
2578,10
2579,5
2580,8
2581,3
2582,1
2583,9
2584,7
2585,0
2586,9
2587,4
2588,3
2589,3
2590,4
2591,0
2592,2
2593,5
2594,5
2595,5
2596,8
2597,1
2598,3
2599,3
2600,10
2601,3
2602,3
2603,5
2604,1
2605,9
2606,8
2607,3
2608,5
2609,5
2610,4
2611,4
2612,4
2613,2
2614,8
2615,5
2616,2
2617,5
2618,2
2619,8
2620,3
2621,9
2622,2
2623,9
2624,8
2625,9
2626,9
2627,9
2628,0
2629,2
2630,9
2631,2
2632,5
2633,3
2634,6
2635,7
2636,4
2637,7
2638,5
2639,4
2640,2
2641,2
2642,8
2643,8
2644,8
2645,7
2646,8
2647,2
2648,1
2649,5
2650,4
2651,4
2652,0
2653,3
2654,5
2655,3
2656,2
2657,8
2658,1
2659,1
2660,9
2661,7
2662,9
2663,1
2664,4
2665,5
2666,5
2667,10
2668,9
2669,6
2670,9
2671,2
2672,6
2673,2
2674,0
2675,5
2676,9
2677,3
2678,4
2679,0
2680,4
2681,4
2682,10
2683,8
2684,5
2685,2
2686,0
2687,2
2688,5
2689,2
2690,9
2691,5
2692,3
2693,6
2694,3
2695,9
2696,5
2697,2
2698,4
2699,10
2700,6
2701,5
2702,5
2703,9
2704,10
2705,9
2706,1
2707,9
2708,3
2709,5
2710,4
2711,0
2712,8
2713,0
2714,8
2715,9
2716,8
2717,0
2718,3
2719,5
2720,9
2721,10
2722,8
2723,6
2724,4
2725,4
2726,6
2727,9
2728,3
2729,8
2730,8
2731,4
2732,0
2733,0
2734,9
2735,9
2736,7
2737,10
2738,9
2739,5
2740,3
2741,7
2742,9
2743,5
2744,6
2745,3
2746,8
2747,0
2748,10
2749,2
2750,8
2751,3
2752,5
2753,3
2754,5
2755,8
2756,5
2757,2
2758,9
2759,10
2760,9
2761,1
2762,4
2763,3
2764,8
2765,4
2766,6
2767,4
2768,10
2769,3
2770,6
2771,9
2772,4
2773,8
2774,0
2775,4
2776,5
2777,2
2778,9
2779,0
2780,5
2781,8
2782,9
2783,8
2784,5
2785,2
2786,5
2787,1
2788,6
2789,8
2790,5
2791,6
2792,5
2793,8
2794,5
2795,8
2796,5
2797,9
2798,4
2799,9
2800,5
2801,0
2802,9
2803,1
2804,4
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,5
2812,8
2813,9
2814,2
2815,5
2816,9
2817,9
2818,4
2819,2
2820,5
2821,2
2822,1
2823,5
2824,9
2825,5
2826,3
2827,4
2828,1
2829,5
2830,5
2831,9
2832,0
2833,5
2834,8
2835,4
2836,9
2837,4
2838,5
2839,5
2840,4
2841,3
2842,5
2843,4
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,0
2851,0
2852,4
2853,2
2854,7
2855,5
2856,10
2857,8
2858,8
2859,9
2860,9
2861,9
2862,9
2863,0
2864,3
2865,5
2866,10
2867,9
2868,9
2869,5
2870,5
2871,8
2872,5
2873,2
2874,0
2875,3
2876,8
2877,9
2878,0
2879,9
2880,0
2881,9
2882,6
2883,8
2884,4
2885,9
2886,4
2887,2
2888,10
2889,10
2890,9
2891,8
2892,5
2893,5
2894,8
2895,2
2896,9
2897,8
2898,9
2899,5
2900,9
2901,3
2902,8
2903,3
2904,5
2905,9
2906,4
2907,5
2908,0
2909,5
2910,9
2911,5
2912,3
2913,5
2914,9
2915,8
2916,2
2917,0
2918,8
2919,4
2920,5
2921,3
2922,5
2923,1
2924,3
2925,8
2926,1
2927,9
2928,4
2929,8
2930,7
2931,0
2932,8
2933,9
2934,9
2935,8
2936,3
2937,5
2938,0
2939,8
2940,9
2941,0
2942,5
2943,1
2944,5
2945,3
2946,9
2947,8
2948,4
2949,2
2950,0
2951,8
2952,3
2953,6
2954,2
2955,4
2956,8
2957,10
2958,0
2959,8
2960,4
2961,0
2962,9
2963,9
2964,0
2965,3
2966,3
2967,4
2968,2
2969,2
2970,10
2971,4
2972,9
2973,4
2974,5
2975,5
2976,8
2977,4
2978,10
2979,5
2980,5
2981,4
2982,2
2983,8
2984,7
2985,1
2986,3
2987,8
2988,7
2989,9
2990,8
2991,5
2992,5
2993,7
2994,9
2995,9
2996,4
